id,kodas,name
darbo_kodas_2789, 44,Kiti tarnautojai
darbo_kodas_2790, 441,Kiti tarnautojai
darbo_kodas_2791, 4411,Bibliotekų tarnautojai
darbo_kodas_2792, 441101,Bibliotekos tarnautojas
darbo_kodas_2793, 441102,Bibliotekos gaunamų leidinių tvarkytojas
darbo_kodas_2794, 441103,Videotekininkas
darbo_kodas_2795, 441104,Fonotekininkas
darbo_kodas_2796, 441105,Fototekininkas
darbo_kodas_2797, 4412,Paštininkai ir giminiškų profesijų tarnautojai
darbo_kodas_2798, 441201,Skubaus pašto išsiuntimo tvarkytojas
darbo_kodas_2799, 441202,Pašto kontrolierius
darbo_kodas_2800, 441203,Pašto kurjeris
darbo_kodas_2801, 441204,Paštininkas
darbo_kodas_2802, 441205,Pašto išnešiotojas
darbo_kodas_2803, 441206,Pašto darbuotojas
darbo_kodas_2804, 441207,Pašto siuntų rūšiuotojas
darbo_kodas_2805, 441208,Pašto siuntų skirstytojas
darbo_kodas_2806, 441209,Laiškininkas
darbo_kodas_2807, 441210,Pensijų išnešiotojas
darbo_kodas_2808, 441211,Spaudos platintojas
darbo_kodas_2809, 4413,"Informacijos kodavimo, korektūros ir kitokios tvarkybos tarnautojai"
darbo_kodas_2810, 441301,Raštinės koduotojas
darbo_kodas_2811, 441302,Statistinių duomenų koduotojas
darbo_kodas_2812, 441303,Dokumentų rūšiavimo mašinos operatorius
darbo_kodas_2813, 441304,Siuntų apmokėjimo žymėtuvo operatorius
darbo_kodas_2814, 441305,Korektorius
darbo_kodas_2815, 441306,Atspaudų tikrintojas
darbo_kodas_2816, 441307,Korektorius koduotojas
darbo_kodas_2817, 441308,Raštinės korektorius
darbo_kodas_2818, 441309,Šifruotojas
darbo_kodas_2819, 4414,Raštininkai ir giminiškų profesijų tarnautojai
darbo_kodas_2820, 441401,Blankų ir formuliarų užpildymo konsultantas
darbo_kodas_2821, 441402,Raštininkas
darbo_kodas_2822, 441403,Perrašinėtojas
darbo_kodas_2823, 4415,Kartotekų ir kopijavimo tarnautojai
darbo_kodas_2824, 441501,Klasifikatorių tvarkytojas
darbo_kodas_2825, 441502,Dokumentų tvarkytojas
darbo_kodas_2826, 441503,Rodyklės sudarytojas
darbo_kodas_2827, 441504,Kopijavimo įrangos operatorius
darbo_kodas_2828, 441505,Archyvo tvarkytojas
darbo_kodas_2829, 4416,Darbuotojų informacijos tarnautojai
darbo_kodas_2830, 441601,Tabelininkas
darbo_kodas_2831, 441602,Personalo skyriaus tarnautojas
darbo_kodas_2832, 4419,Kitur nepriskirti tarnautojai
darbo_kodas_2833, 441901,Katalogų perrašinėtojas
darbo_kodas_2834, 441902,Katalogų sudarytojas
darbo_kodas_2835, 441903,Reklamos tarnautojas
darbo_kodas_2836, 441904,Korespondencijos tarnautojas
darbo_kodas_2837, 441905,Leidybos tarnautojas
darbo_kodas_2838, 441906,Spaudos apžvalgininkas
darbo_kodas_2839, 5,Paslaugų sektoriaus darbuotojai ir pardavėjai
darbo_kodas_2840, 51,Paslaugų asmenims darbuotojai
darbo_kodas_2841, 511,"Kelionių palydovai, konduktoriai ir kelionių vadovai"
darbo_kodas_2842, 5111,Kelionių palydovai
darbo_kodas_2843, 511101,Oro uosto palydovas
darbo_kodas_2844, 511102,Lėktuvo palydovas
darbo_kodas_2845, 511103,Laivo palydovas
darbo_kodas_2846, 511104,Vyriausiasis laivo palydovas
darbo_kodas_2847, 511105,Laivo ekonomas
darbo_kodas_2848, 5112,Transporto priemonių konduktoriai
darbo_kodas_2849, 511201,Traukinio palydovas
darbo_kodas_2850, 511202,Vyresnysis traukinio palydovas
darbo_kodas_2851, 511203,Specialiojo vagono palydovas
darbo_kodas_2852, 511204,Palydovas bufetininkas
darbo_kodas_2853, 511205,Aukščiausiosios klasės vagono palydovas
darbo_kodas_2854, 511206,Kelto palydovas
darbo_kodas_2855, 511207,Vagono palydovas
darbo_kodas_2856, 511208,Elektrotechnikos laboratorijos vagono palydovas
darbo_kodas_2857, 511209,Konduktorius kontrolierius
darbo_kodas_2858, 511210,Autobuso konduktorius
darbo_kodas_2859, 511211,Miesto maršrutinių autobusų ir troleibusų kontrolierius
darbo_kodas_2860, 511212,Elektrinių traukinių konduktorius
darbo_kodas_2861, 5113,Kelionių vadovai
darbo_kodas_2862, 511301,Ekskursijų vadovas
darbo_kodas_2863, 511302,Muziejaus ekskursijų vadovas
darbo_kodas_2864, 511303,Kelionių vadovas
darbo_kodas_2865, 511304,Draustinio ekskursijų vadovas
darbo_kodas_2866, 511305,Meno galerijos ekskursijų vadovas
darbo_kodas_2867, 511306,Žvejybos kelionių vadovas
darbo_kodas_2868, 511307,Pramogų parko ekskursijų vadovas
darbo_kodas_2869, 511308,Medžioklės kelionių vadovas
darbo_kodas_2870, 511309,Pramonės įmonės ekskursijų vadovas
darbo_kodas_2871, 511310,Apžvalgos ekskursijų vadovas
darbo_kodas_2872, 512,Virėjai
darbo_kodas_2873, 5120,Virėjai
darbo_kodas_2874, 512001,Virėjas
darbo_kodas_2875, 512002,Konservavimo virėjas
darbo_kodas_2876, 512003,Restorano virėjas
darbo_kodas_2877, 512004,Laivo virėjas
darbo_kodas_2878, 512005,Traukinio virėjas
darbo_kodas_2879, 512006,Dietinių patiekalų virėjas
darbo_kodas_2880, 512007,Kulinaras
darbo_kodas_2881, 512008,Subproduktų virėjas
darbo_kodas_2882, 512009,Maisto išdavėjas
darbo_kodas_2883, 513,Padavėjai ir barmenai
darbo_kodas_2884, 5131,Padavėjai
darbo_kodas_2885, 513101,Padavėjas
darbo_kodas_2886, 513102,Maitinimo įmonės padavėjas
darbo_kodas_2887, 513103,Banketo padavėjas
darbo_kodas_2888, 513104,Oficialių priėmimų padavėjas
darbo_kodas_2889, 513105,Vyriausiasis padavėjas
darbo_kodas_2890, 513106,Laivo padavėjas
darbo_kodas_2891, 513107,Traukinio restorano padavėjas
darbo_kodas_2892, 513108,Viešbučio padavėjas
darbo_kodas_2893, 513109,Baro padavėjas
darbo_kodas_2894, 513110,Vyno padavėjas
darbo_kodas_2895, 5132,Barmenai
darbo_kodas_2896, 513201,Barmenas
darbo_kodas_2897, 513202,Barmenas padavėjas
darbo_kodas_2898, 514,"Kirpėjai, kosmetikai ir giminiškų profesijų darbuotojai"
darbo_kodas_2899, 5141,Kirpėjai
darbo_kodas_2900, 514101,Kirpėjas
darbo_kodas_2901, 514102,Vyrų kirpėjas
darbo_kodas_2902, 514103,Moterų kirpėjas
darbo_kodas_2903, 514104,Kirpėjas modeliuotojas
darbo_kodas_2904, 5142,Kosmetikai ir giminiškų profesijų darbuotojai
darbo_kodas_2905, 514201,Pirtininkas
darbo_kodas_2906, 514202,Garo pirties pirtininkas
darbo_kodas_2907, 514203,Saunos pirtininkas
darbo_kodas_2908, 514204,Turkiškos pirties pirtininkas
darbo_kodas_2909, 514205,Teatro grimuotojas
darbo_kodas_2910, 514206,Studijos grimuotojas
darbo_kodas_2911, 514207,Chiropodistas
darbo_kodas_2912, 514208,Dekoratyvinės kosmetikos kosmetikas
darbo_kodas_2913, 514209,Vizažistas
darbo_kodas_2914, 514210,Scenos perukų tvarkytojas
darbo_kodas_2915, 514211,Manikiūrininkas
darbo_kodas_2916, 514212,Pedikiūrininkas
darbo_kodas_2917, 515,Vyresnieji pastatų ir bendrosios priežiūros darbuotojai
darbo_kodas_2918, 5151,"Vyresnieji biurų, viešbučių ir kitų įstaigų valymo ir bendrosios priežiūros darbuotojai"
darbo_kodas_2919, 515101,Ūkvedys
darbo_kodas_2920, 515102,Stovyklos komendantas
darbo_kodas_2921, 515103,Bendrabučio komendantas
darbo_kodas_2922, 515104,Ūkio techninės priežiūros skyriaus technikas
darbo_kodas_2923, 515105,Ūkio skyriaus darbuotojas
darbo_kodas_2924, 515106,Stovyklos ūkvedys
darbo_kodas_2925, 515107,Komendantas
darbo_kodas_2926, 515108,Aukšto administratorius
darbo_kodas_2927, 515109,Reprezentacinės salės vedėjas
darbo_kodas_2928, 515110,Restorano salės administratorius
darbo_kodas_2929, 515111,"Ūkio reikalų tvarkytojas, gydymo įstaigos skyriaus ūkvedys"
darbo_kodas_2930, 515112,Vyresnysis valytojas
darbo_kodas_2931, 515113,Valymo darbų brigadininkas
darbo_kodas_2932, 5152,Namų ūkio ekonomai
darbo_kodas_2933, 515201,Vyresnysis liokajus
darbo_kodas_2934, 515202,Ekonomas
darbo_kodas_2935, 515203,Namų ūkio ekonomas
darbo_kodas_2936, 515204,Šeimininkė
darbo_kodas_2937, 515205,Namo valdytojas
darbo_kodas_2938, 5153,Pastatų prižiūrėtojai
darbo_kodas_2939, 515301,Pastato prižiūrėtojas
darbo_kodas_2940, 515302,Vyresnysis pastato durininkas
darbo_kodas_2941, 515303,Bažnyčios tvarkdarys
darbo_kodas_2942, 516,Kiti paslaugų asmenims darbuotojai
darbo_kodas_2943, 5161,"Astrologai, būrėjai ir giminiškų profesijų darbuotojai"
darbo_kodas_2944, 516101,Astrologas
darbo_kodas_2945, 516102,Būrėjas
darbo_kodas_2946, 516103,Būrėjas pagal datas arba skaičius
darbo_kodas_2947, 516104,Chiromantas
darbo_kodas_2948, 516105,Numerologas
darbo_kodas_2949, 5162,Tarnai ir palydovai
darbo_kodas_2950, 516201,Kompanionas
darbo_kodas_2951, 516202,Asmeninis tarnas
darbo_kodas_2952, 516203,Tarnas
darbo_kodas_2953, 516204,Patarnautojas
darbo_kodas_2954, 516205,Viešbučio patarnautojas
darbo_kodas_2955, 516206,Asmeninis patarnautojas
darbo_kodas_2956, 516207,Darbo drabužių tvarkytojas
darbo_kodas_2957, 516208,Palydovas
darbo_kodas_2958, 5163,Laidojimo paslaugų darbuotojai
darbo_kodas_2959, 516301,Laidotuvių palydovas
darbo_kodas_2960, 516302,Laidojimo paslaugų įmonės darbuotojas
darbo_kodas_2961, 516303,Šarvotojas
darbo_kodas_2962, 5164,Gyvūnų (augintinių) higienos ir priežiūros darbuotojai
darbo_kodas_2963, 516401,Veterinarijos sanitaras
darbo_kodas_2964, 516402,Naminių gyvūnų kirpėjas
darbo_kodas_2965, 516403,Arklių prajodinėtojas
darbo_kodas_2966, 516404,Šunų veisyklos prižiūrėtojas
darbo_kodas_2967, 516405,Zoologijos sodo gyvūnų prižiūrėtojas
darbo_kodas_2968, 516406,Šunų dresuotojas
darbo_kodas_2969, 516407,Instruktorius dresuotojas
darbo_kodas_2970, 516408,Lenktyninių žirgų treneris
darbo_kodas_2971, 516409,Kvalifikuotas zoologijos sodo darbininkas
darbo_kodas_2972, 516410,Kinologas
darbo_kodas_2973, 516411,Veterinaro pagalbininkas
darbo_kodas_2974, 5165,Vairavimo instruktoriai
darbo_kodas_2975, 516501,Vairavimo instruktorius
darbo_kodas_2976, 5169,Kitur nepriskirti paslaugų asmenims darbuotojai
darbo_kodas_2977, 516902,Striptizo šokėjas
darbo_kodas_2978, 516903,Socialinis palydovas
darbo_kodas_2979, 516904,Klubo šeimininkas
darbo_kodas_2980, 516905,Šokių partneris
darbo_kodas_2981, 516906,Pobūvio palydovas
darbo_kodas_2982, 52,Pardavėjai
darbo_kodas_2983, 521,Gatvės prekystalių ir turgaviečių pardavėjai
darbo_kodas_2984, 5211,Kioskų ir turgaviečių pardavėjai
darbo_kodas_2985, 521101,Kiosko pardavėjas
darbo_kodas_2986, 521102,Turgavietės pardavėjas
darbo_kodas_2987, 521103,Gatvės prekystalio pardavėjas
darbo_kodas_2988, 521104,Smulkus prekybininkas
darbo_kodas_2989, 5212,Maisto produktų gatvės pardavėjai
darbo_kodas_2990, 521201,Gaiviųjų gėrimų ir užkandžių pardavėjas
darbo_kodas_2991, 521202,Maisto produktų gatvės pardavėjas
darbo_kodas_2992, 522,Parduotuvių pardavėjai
darbo_kodas_2993, 5221,Krautuvininkai
darbo_kodas_2994, 522101,Krautuvininkas
darbo_kodas_2995, 522102,Bakalėjininkas
darbo_kodas_2996, 522103,Kioskininkas
darbo_kodas_2997, 5222,Vyresnieji parduotuvių darbuotojai
darbo_kodas_2998, 522201,Vyriausiasis kasininkas
darbo_kodas_2999, 522202,Prekybos centro prižiūrėtojas
darbo_kodas_3000, 522203,Prekybos salės vadybininkas
darbo_kodas_3001, 522204,Prekių grupės vadybininkas
darbo_kodas_3002, 5223,Parduotuvių pardavėjai
darbo_kodas_3003, 522301,Parduotuvės užsakymų skyriaus darbuotojas
darbo_kodas_3004, 522302,Automobilių techninės priežiūros centro užsakymų darbuotojas
darbo_kodas_3005, 522303,Budintysis pardavėjas
darbo_kodas_3006, 522304,Mažmeninės prekybos įmonės pardavėjas
darbo_kodas_3007, 522305,Pardavėjas
darbo_kodas_3008, 522306,Didmeninės prekybos įmonės pardavėjas
darbo_kodas_3009, 522307,Pardavėjas kasininkas
darbo_kodas_3010, 522308,Pardavėjas kontrolierius
darbo_kodas_3011, 522309,Užsakymų priėmėjas
darbo_kodas_3012, 523,Kasininkai ir bilietų pardavėjai
darbo_kodas_3013, 5230,Kasininkai ir bilietų pardavėjai
darbo_kodas_3014, 523001,Bilietų kasininkas
darbo_kodas_3015, 523002,Kasininkas
darbo_kodas_3016, 523003,Parduotuvės kasininkas
darbo_kodas_3017, 523004,Prekybos įmonės kasininkas kontrolierius
darbo_kodas_3018, 524,Kiti pardavėjai
darbo_kodas_3019, 5241,Madų ir panašūs demonstruotojai
darbo_kodas_3020, 524101,Manekenas
darbo_kodas_3021, 524102,Modelis [pozuotojas]
darbo_kodas_3022, 524103,Reklamos modelis [pozuotojas]
darbo_kodas_3023, 524104,Dailininko modelis [pozuotojas]
darbo_kodas_3024, 524105,Madų demonstruotojas
darbo_kodas_3025, 5242,Prekių demonstruotojai
darbo_kodas_3026, 524201,Demonstruotojas
darbo_kodas_3027, 5243,Išnešiojamosios prekybos pardavėjai
darbo_kodas_3028, 524301,Mažmeninės prekybos platinimo tarnybos agentas
darbo_kodas_3029, 524302,Išnešiojamosios prekybos agentas
darbo_kodas_3030, 5244,Nuotolinės prekybos pardavėjai
darbo_kodas_3031, 524401,Prekybos telefonu agentas
darbo_kodas_3032, 524402,Ryšių su klientais centro pardavėjas
darbo_kodas_3033, 524403,Pardavėjas internetu
darbo_kodas_3034, 524404,Nuotolinės rinkodaros specialistas
darbo_kodas_3035, 5245,Degalinių operatoriai
darbo_kodas_3036, 524501,Degalinės operatorius
darbo_kodas_3037, 5246,Maitinimo paslaugų prekystalių pardavėjai
darbo_kodas_3038, 524601,Bufetininkas
darbo_kodas_3039, 524602,Bufetininkas kasininkas
darbo_kodas_3040, 524603,Savitarnos valgyklos prekystalio pardavėjas
darbo_kodas_3041, 524604,Salotų baro pardavėjas
darbo_kodas_3042, 5249,Kitur nepriskirti pardavėjai
darbo_kodas_3043, 524901,Išnuomojimo paslaugų pardavėjas
darbo_kodas_3044, 53,Asmens priežiūros darbuotojai
darbo_kodas_3045, 531,Vaikų priežiūros darbuotojai ir mokytojų padėjėjai
darbo_kodas_3046, 5311,Vaikų priežiūros darbuotojai
darbo_kodas_3047, 531101,Lopšelio-darželio auklėtojo padėjėjas
darbo_kodas_3048, 531102,Vaikų guvernantė
darbo_kodas_3049, 531103,Auklė
darbo_kodas_3050, 531104,Kūdikių namų auklė
darbo_kodas_3051, 5312,Mokytojų padėjėjai
darbo_kodas_3052, 531201,Mokytojo padėjėjas
darbo_kodas_3053, 531202,Mokinių palydovas
darbo_kodas_3054, 532,Asmens sveikatos priežiūros darbuotojai
darbo_kodas_3055, 5321,Asmens sveikatos priežiūros padėjėjai
darbo_kodas_3056, 532101,Pagalbinis medicinos darbuotojas
darbo_kodas_3057, 532102,Paramedikas {greitoji medicinos pagalba}
darbo_kodas_3058, 532103,Slaugytojo padėjėjas
darbo_kodas_3059, 5322,Asmens priežiūros namuose darbuotojai
darbo_kodas_3060, 532201,Asmens priežiūros namuose darbuotojas
darbo_kodas_3061, 5329,Kitur nepriskirti asmens sveikatos priežiūros darbuotojai
darbo_kodas_3062, 532901,Medicininių autoklavų aparatininkas
darbo_kodas_3063, 532902,Dezinfekuotojas
darbo_kodas_3064, 532903,Vaistininko pagalbininkas
darbo_kodas_3065, 532904,Gamybinių patalpų dezaktyvuotojas
darbo_kodas_3066, 532905,Dezaktyvuotojas
darbo_kodas_3067, 532906,Dozimetrininkas
darbo_kodas_3068, 54,Apsaugos darbuotojai
darbo_kodas_3069, 541,Apsaugos darbuotojai
darbo_kodas_3070, 5411,Ugniagesiai
darbo_kodas_3071, 541101,Priešgaisrinės apsaugos ir gelbėjimo įstaigos postinis
darbo_kodas_3072, 541102,Priešgaisrinės apsaugos ir gelbėjimo įstaigos komendantas
darbo_kodas_3073, 541103,Priešgaisrinės apsaugos ir gelbėjimo įstaigos skyrininkas
darbo_kodas_3074, 541104,Miškų priešgaisrinės saugos patrulis [stebėtojas]
darbo_kodas_3075, 541105,Respiratorininkas
darbo_kodas_3076, 541106,Ugniagesys gelbėtojas
darbo_kodas_3077, 5412,Policijos pareigūnai
darbo_kodas_3078, 541201,Policijos patrulis
darbo_kodas_3079, 541202,Policijos postinis
darbo_kodas_3080, 541203,Policijos kovotojas
darbo_kodas_3081, 5413,Įkalinimo įstaigų sargybiniai
darbo_kodas_3082, 541301,Kalėjimo budėtojas
darbo_kodas_3083, 541302,Kalėjimo skyrininkas
darbo_kodas_3084, 541303,Kalėjimo prižiūrėtojas
darbo_kodas_3085, 5414,Apsaugos darbuotojai
darbo_kodas_3086, 541401,Šaulys
darbo_kodas_3087, 541402,Asmens sargybinis
darbo_kodas_3088, 541403,Pakrantės apsauginis
darbo_kodas_3089, 541404,Paplūdimio apsauginis
darbo_kodas_3090, 541405,Apsaugos sargybinis
darbo_kodas_3091, 541406,Apsaugos patruliuotojas
darbo_kodas_3092, 541407,Vagonų apsauginis
darbo_kodas_3093, 541408,Pašto siuntų lydėtojas
darbo_kodas_3094, 541409,Pašto vagono lydėtojas
darbo_kodas_3095, 541410,Operatyvinis tvarkdarys
darbo_kodas_3096, 541411,Leidimų biuro budėtojas
darbo_kodas_3097, 541412,Apsaugos skyriaus kontrolierius
darbo_kodas_3098, 541413,Kontrolinio įėjimo punkto kontrolierius
darbo_kodas_3099, 541414,Kontrolės punkto operatorius
darbo_kodas_3100, 541415,Administracinio pastato budėtojas
darbo_kodas_3101, 541416,Apsaugos darbuotojas
darbo_kodas_3102, 541417,Atsakingasis budėtojas
darbo_kodas_3103, 541418,Pamainos budėtojas
darbo_kodas_3104, 541419,Keleivių poilsio kambarių budėtojas
darbo_kodas_3105, 541420,Keleivių rūmų budėtojas
darbo_kodas_3106, 541421,Salės budėtojas
darbo_kodas_3107, 541422,Oro uosto saugos tarnybos darbuotojas
darbo_kodas_3108, 541423,Apsaugos grupės narys
darbo_kodas_3109, 541424,Vyresnysis durininkas
darbo_kodas_3110, 541425,Meno galerijos prižiūrėtojas
darbo_kodas_3111, 541426,Muziejaus prižiūrėtojas
darbo_kodas_3112, 5419,Kitur nepriskirti apsaugos darbuotojai
darbo_kodas_3113, 541901,Gelbėjimo stoties tarnautojas
darbo_kodas_3114, 541902,Gelbėtojas
darbo_kodas_3115, 541903,Paplūdimio patruliuotojas
darbo_kodas_3116, 6,"Kvalifikuoti žemės, miškų ir žuvininkystės ūkio darbuotojai"
darbo_kodas_3117, 61,Kvalifikuoti prekinio žemės ūkio darbuotojai
darbo_kodas_3118, 611,Kultūrinių augalų augintojai
darbo_kodas_3119, 6111,Kultūrinių lauko augalų ir daržovių augintojai
darbo_kodas_3120, 611101,Kvalifikuotas kultūrinių lauko augalų ūkio darbininkas
darbo_kodas_3121, 611102,Kvalifikuotas linų ūkio darbininkas
darbo_kodas_3122, 611103,Kvalifikuotas cukrinių runkelių ūkio darbininkas
darbo_kodas_3123, 611104,Kvalifikuotas tabako ūkio darbininkas
darbo_kodas_3124, 611106,Kvalifikuotas javų ūkio darbininkas
darbo_kodas_3125, 611107,Ūkininkas javų augintojas
darbo_kodas_3126, 611108,Javų augintojas
darbo_kodas_3127, 611109,Kvalifikuotas liucernų ūkio darbininkas
darbo_kodas_3128, 611110,Liucernų augintojas
darbo_kodas_3129, 611111,Ūkininkas liucernų augintojas
darbo_kodas_3130, 611112,Ūkininkas kultūrinių lauko augalų augintojas
darbo_kodas_3131, 611113,Ūkininkas lauko daržovių augintojas
darbo_kodas_3132, 611114,Ūkininkas linų augintojas
darbo_kodas_3133, 611115,Linų augintojas
darbo_kodas_3134, 611116,Ūkininkas tabako augintojas
darbo_kodas_3135, 611117,Tabako augintojas
darbo_kodas_3136, 611118,Kultūrinių lauko augalų augintojas
darbo_kodas_3137, 611119,Lauko daržovių augintojas
darbo_kodas_3138, 611120,Cukrinių runkelių augintojas
darbo_kodas_3139, 611121,Ūkininkas cukrinių runkelių augintojas
darbo_kodas_3140, 6112,Vaismedžių ir vaiskrūmių augintojai
darbo_kodas_3141, 611201,Vaismedžių ir vaiskrūmių skiepytojas
darbo_kodas_3142, 611202,Kvalifikuotas vaismedžių ir vaiskrūmių ūkio darbininkas
darbo_kodas_3143, 611203,Apynių augintojas
darbo_kodas_3144, 611204,Kvalifikuotas apyninkystės ūkio darbininkas
darbo_kodas_3145, 611205,Kvalifikuotas vaismedžių ūkio darbininkas
darbo_kodas_3146, 611206,Ūkininkas vaismedžių augintojas
darbo_kodas_3147, 611207,Ūkininkas apynių augintojas
darbo_kodas_3148, 611208,Ūkininkas vaiskrūmių augintojas
darbo_kodas_3149, 611209,Vaiskrūmių augintojas
darbo_kodas_3150, 611210,Kvalifikuotas vaiskrūmių ūkio darbininkas
darbo_kodas_3151, 611211,Vaismedžių augintojas
darbo_kodas_3152, 611212,Vaismedžių ir vaiskrūmių sodintojas
darbo_kodas_3153, 611213,Ūkininkas vaiskrūmių ir vaismedžių augintojas
darbo_kodas_3154, 6113,"Sodininkai, daržininkai, medelynų ir daigynų darbuotojai"
darbo_kodas_3155, 611301,Svogūnėlių augintojas
darbo_kodas_3156, 611302,Kvalifikuotas grybų ūkio darbininkas
darbo_kodas_3157, 611303,Kvalifikuotas medelyno darbininkas
darbo_kodas_3158, 611304,Sodininkas {dekoratyvinė sodininkystė}
darbo_kodas_3159, 611305,Ūkininkas sodininkas {dekoratyvinė sodininkystė}
darbo_kodas_3160, 611306,Kvalifikuotas dekoratyvinės sodininkystės ūkio darbininkas
darbo_kodas_3161, 611307,Kvalifikuotas šiltnamio darbininkas
darbo_kodas_3162, 611308,Grybų augintojas
darbo_kodas_3163, 611309,Daigų augintojas
darbo_kodas_3164, 611310,Sėklininkas
darbo_kodas_3165, 611311,Prieskoninių augalų augintojas
darbo_kodas_3166, 611312,Karklo vytelių augintojas
darbo_kodas_3167, 611313,Nendrių augintojas
darbo_kodas_3168, 611314,Kvalifikuotas apželdinimo darbininkas
darbo_kodas_3169, 611315,Daržininkas
darbo_kodas_3170, 611316,Ūkininkas daržininkas
darbo_kodas_3171, 611317,Kvalifikuotas daržininkystės darbininkas
darbo_kodas_3172, 611318,Medelyno daigyno darbininkas
darbo_kodas_3173, 611319,Braškių augintojas
darbo_kodas_3174, 611320,Ūkininkas braškių augintojas
darbo_kodas_3175, 611321,Kvalifikuotas braškių ūkio darbininkas
darbo_kodas_3176, 611322,Gėlininkas
darbo_kodas_3177, 611323,Ūkininkas gėlininkas
darbo_kodas_3178, 611324,Kvalifikuotas gėlininkystės ūkio darbininkas
darbo_kodas_3179, 611325,Medžių genėtojas
darbo_kodas_3180, 611326,"Sumedėjusių augalų priežiūros darbuotojas, arboristas"
darbo_kodas_3181, 6114,Mišriųjų kultūrinių augalų augintojai
darbo_kodas_3182, 611401,Kvalifikuotas mišriųjų kultūrinių augalų ūkio darbininkas
darbo_kodas_3183, 611402,Ūkininkas mišriųjų kultūrinių augalų augintojas
darbo_kodas_3184, 611403,Mišriųjų kultūrinių augalų augintojas
darbo_kodas_3185, 612,Gyvūnų augintojai
darbo_kodas_3186, 6121,Gyvulių augintojai
darbo_kodas_3187, 612101,Naminių gyvulių augintojas
darbo_kodas_3188, 612102,Žirgų augintojas
darbo_kodas_3189, 612103,Galvijų augintojas
darbo_kodas_3190, 612104,Avių augintojas
darbo_kodas_3191, 612105,Kiaulių augintojas
darbo_kodas_3192, 612106,Kačių augintojas
darbo_kodas_3193, 612107,Šunų augintojas
darbo_kodas_3194, 612108,Audinių augintojas
darbo_kodas_3195, 612109,Kvalifikuotas pieno ūkio darbininkas
darbo_kodas_3196, 612110,Kvalifikuotas galvijų ūkio darbininkas
darbo_kodas_3197, 612111,Kvalifikuotas kiaulių ūkio darbininkas
darbo_kodas_3198, 612112,Kvalifikuotas avių ūkio darbininkas
darbo_kodas_3199, 612113,Pieno ūkio ūkininkas
darbo_kodas_3200, 612114,Ūkininkas kailinių žvėrelių augintojas
darbo_kodas_3201, 612115,Ūkininkas arklių augintojas
darbo_kodas_3202, 612116,Ūkininkas galvijų augintojas
darbo_kodas_3203, 612117,Ūkininkas kiaulių augintojas
darbo_kodas_3204, 612118,Ūkininkas avių augintojas
darbo_kodas_3205, 612119,Ūkininkas žirgų augintojas
darbo_kodas_3206, 612120,Ūkininkas gyvulių augintojas
darbo_kodas_3207, 612121,Kvalifikuotas šunų veislyno darbininkas
darbo_kodas_3208, 612122,Avių kirpėjas
darbo_kodas_3209, 612123,Kvalifikuotas fermos darbininkas
darbo_kodas_3210, 612124,Fermos operatorius
darbo_kodas_3211, 612125,Gyvulių sėklintojas
darbo_kodas_3212, 612126,Galvijų šėrimo operatorius
darbo_kodas_3213, 612127,Piemuo
darbo_kodas_3214, 612128,Kvalifikuotas mišriosios gyvulininkystės ūkio darbininkas
darbo_kodas_3215, 612129,Mišriosios gyvulininkystės ūkininkas
darbo_kodas_3216, 612130,Kvalifikuotas žirgyno darbininkas
darbo_kodas_3217, 612131,Kvalifikuotas arklidžių darbininkas
darbo_kodas_3218, 612132,Kailinių žvėrelių augintojas
darbo_kodas_3219, 612133,Melžimo įrangos operatorius
darbo_kodas_3220, 6122,Paukščių augintojai
darbo_kodas_3221, 612201,Naminių paukščių augintojas
darbo_kodas_3222, 612202,Paukštininkas
darbo_kodas_3223, 612203,Kvalifikuotas paukštininkystės ūkio darbininkas
darbo_kodas_3224, 612204,Ūkininkas naminių paukščių augintojas
darbo_kodas_3225, 612205,Ūkininkas dėsliųjų vištų augintojas
darbo_kodas_3226, 612206,Paukštyno operatorius
darbo_kodas_3227, 6123,Bitininkai
darbo_kodas_3228, 612301,Bitininkas
darbo_kodas_3229, 612302,Kvalifikuotas bityno darbininkas
darbo_kodas_3230, 612303,Kvalifikuotas bitininkystės ūkio darbininkas
darbo_kodas_3231, 612304,Ūkininkas bitininkas
darbo_kodas_3232, 6129,Kitur nepriskirti gyvūnų augintojai
darbo_kodas_3233, 612901,Stručių augintojas
darbo_kodas_3234, 612902,Laukinių paukščių augintojas
darbo_kodas_3235, 612903,Ūkininkas laukinių paukščių augintojas
darbo_kodas_3236, 612904,Medžiojamų paukščių augintojas
darbo_kodas_3237, 612905,Laboratorinių gyvūnų augintojas
darbo_kodas_3238, 612906,Sraigių augintojas
darbo_kodas_3239, 612907,Sliekų augintojas
darbo_kodas_3240, 612908,Laukinių kailinių žvėrelių augintojas
darbo_kodas_3241, 612909,Ūkininkas laukinių kailinių žvėrelių augintojas
darbo_kodas_3242, 612910,Laukinių žvėrelių ir paukščių prižiūrėtojas
darbo_kodas_3243, 612911,Gyvūnų draustinio prižiūrėtojas
darbo_kodas_3244, 612912,Laukinių paukščių paukštidės prižiūrėtojas
darbo_kodas_3245, 612913,Kvalifikuotas gyvūnų laboratorijos darbininkas
darbo_kodas_3246, 613,Kultūrinių augalų ir gyvūnų augintojai
darbo_kodas_3247, 6130,Kultūrinių augalų ir gyvūnų augintojai
