id,code,name,active
evrk_G467600,G467600,Kitų tarpinių produktų didmeninė prekyba,TRUE
evrk_G467610,G467610,Popieriaus ritinių ir kartono didmeninė prekyba,TRUE
evrk_G467620,G467620,Linų pluošto didmeninė prekyba,TRUE
evrk_G467700,G467700,Atliekų ir laužo didmeninė prekyba,TRUE
evrk_G469000,G469000,Nespecializuota didmeninė prekyba,TRUE
evrk_G469000,G469000,Nespecializuota didmeninė prekyba,TRUE
evrk_G470000,G470000,"Mažmeninė prekyba, išskyrus variklinių transporto priemonių ir motociklų prekybą",TRUE
evrk_G471000,G471000,Mažmeninė prekyba nespecializuotose parduotuvėse,TRUE
evrk_G471100,G471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",TRUE
evrk_G471900,G471900,Kita mažmeninė prekyba nespecializuotose parduotuvėse,TRUE
evrk_G472000,G472000,"Maisto, gėrimų ir tabako mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G472100,G472100,"Vaisių, uogų ir daržovių mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G472200,G472200,Mėsos ir mėsos produktų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G472300,G472300,"Žuvų, vėžiagyvių ir moliuskų mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G472400,G472400,"Duonos, bandelių, konditerijos gaminių ir cukraus saldumynų mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G472410,G472410,"Duonos, pyrago ir kitų miltinių produktų mažmeninė prekyba",TRUE
evrk_G472420,G472420,Konditerijos gaminių ir saldumynų mažmeninė prekyba,TRUE
evrk_G472500,G472500,Gėrimų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G472510,G472510,Alkoholinių gėrimų mažmeninė prekyba,TRUE
evrk_G472520,G472520,Gaivinamųjų gėrimų mažmeninė prekyba,TRUE
evrk_G472600,G472600,Tabako gaminių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G472900,G472900,Kita maisto produktų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G473000,G473000,Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G473000,G473000,Automobilių degalų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G474000,G474000,Informacijos ir ryšių technologijų (IRT) įrangos mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G474100,G474100,"Kompiuterių, jų išorinės ir programinės įrangos mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G474200,G474200,Telekomunikacijų įrangos mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G474300,G474300,Garso ir vaizdo įrangos mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G475000,G475000,Kitos namų ūkio įrangos mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G475100,G475100,Tekstilės gaminių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G475200,G475200,"Metalo dirbinių, dažų ir stiklo mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G475210,G475210,"Dažų, lakų ir politūrų mažmeninė prekyba",TRUE
evrk_G475220,G475220,Plokščiojo stiklo mažmeninė prekyba,TRUE
evrk_G475230,G475230,Statybinių medžiagų mažmeninė prekyba,TRUE
evrk_G475240,G475240,Medžiagų ir smulkiojo remonto darbams įrangos mažmeninė prekyba,TRUE
evrk_G475300,G475300,"Kilimų, kilimėlių, sienų ir grindų dangų mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G475400,G475400,Elektrinių buitinių aparatų ir prietaisų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G475900,G475900,"Baldų, apšvietimo įrangos ir kitų namų ūkio prekių mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G476000,G476000,Kultūros ir poilsio prekių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G476100,G476100,Knygų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G476200,G476200,Laikraščių ir raštinės reikmenų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G476300,G476300,Muzikos ir vaizdo įrašų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G476400,G476400,Sporto įrangos mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G476500,G476500,Žaidimų ir žaislų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477000,G477000,Kitų prekių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477100,G477100,Drabužių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477200,G477200,Avalynės ir odos gaminių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477300,G477300,"Vaistinių, ruošiančių ir parduodančių vaistus, veikla",TRUE
evrk_G477400,G477400,Medicinos ir ortopedinių prekių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477500,G477500,Kosmetikos ir tualeto reikmenų mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G4776  ,G4776  ,"Gėlių, sodinukų, sėklų, trąšų, naminių gyvūnėlių ir jų ėdalo mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G477700,G477700,"Laikrodžių, papuošalų ir juvelyrinių dirbinių mažmeninė prekyba specializuotose parduotuvėse",TRUE
evrk_G477800,G477800,Kita naujų prekių mažmeninė prekyba specializuotose parduotuvėse,TRUE
evrk_G477810,G477810,"Suvenyrų, meno dirbinių ir religinių reikmenų specializuota mažmeninė prekyba",TRUE
evrk_G477820,G477820,"Buitinio skystojo kuro, dujų balionų, anglies ir malkų specializuota mažmeninė prekyba",TRUE
evrk_G477830,G477830,Ginklų ir šaudmenų specializuota mažmeninė prekyba,TRUE
evrk_G477840,G477840,Optikos prekių mažmeninė prekyba,TRUE
evrk_G477890,G477890,Kita specializuota mažmeninė prekyba,TRUE
evrk_G477900,G477900,Naudotų daiktų mažmeninė prekyba parduotuvėse,TRUE
evrk_G477910,G477910,Antikvarinių daiktų mažmeninė prekyba,TRUE
evrk_G478000,G478000,Mažmeninė prekyba kioskuose ir prekyvietėse,TRUE
evrk_G478100,G478100,"Maisto, gėrimų ir tabako gaminių mažmeninė prekyba kioskuose ir prekyvietėse",TRUE
evrk_G478200,G478200,"Tekstilės, drabužių ir avalynės mažmeninė prekyba kioskuose ir prekyvietėse",TRUE
evrk_G478900,G478900,Kitų prekių mažmeninė prekyba kioskuose ir prekyvietėse,TRUE
evrk_G479000,G479000,"Mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",TRUE
evrk_G479100,G479100,Užsakomasis pardavimas paštu arba internetu,TRUE
evrk_G479900,G479900,"Kita mažmeninė prekyba ne parduotuvėse, kioskuose ar prekyvietėse",TRUE
evrk_G479910,G479910,Mažmeninė prekyba per keliaujančius firmos atstovus,TRUE
evrk_G479920,G479920,Mažmeninė prekyba iš automatų smulkioms prekėms pardavinėti,TRUE
evrk_H490000,H490000,Sausumos transportas ir transportavimas vamzdynais,TRUE
evrk_H491000,H491000,Tarpmiestinis keleivinis geležinkelio transportas,TRUE
evrk_H491000,H491000,Tarpmiestinis keleivinis geležinkelio transportas,TRUE
evrk_H492000,H492000,Krovininis geležinkelio transportas,TRUE
evrk_H492000,H492000,Krovininis geležinkelio transportas,TRUE
evrk_H493000,H493000,Kitas keleivinis sausumos transportas,TRUE
evrk_H493100,H493100,Keleivių vežimas miesto arba priemiestiniu sausumos transportu,TRUE
evrk_H493110,H493110,Keleivių vežimas autobusais mieste ar priemiestyje,TRUE
evrk_H493120,H493120,Keleivių vežimas troleibusais mieste ar priemiestyje,TRUE
evrk_H493200,H493200,Taksi veikla,TRUE
evrk_H493900,H493900,"Kitas, niekur kitur nepriskirtas, keleivinis sausumos transportas",TRUE
evrk_H494000,H494000,Krovininis kelių transportas ir perkraustymo veikla,TRUE
evrk_H494100,H494100,Krovininis kelių transportas,TRUE
evrk_H494200,H494200,Perkraustymo veikla,TRUE
evrk_H495000,H495000,Transportavimas vamzdynais,TRUE
evrk_H495000,H495000,Transportavimas vamzdynais,TRUE
evrk_H500000,H500000,Vandens transportas,TRUE
evrk_H501000,H501000,Jūrų ir pakrančių keleivinis vandens transportas,TRUE
evrk_H501000,H501000,Jūrų ir pakrančių keleivinis vandens transportas,TRUE
evrk_H502000,H502000,Jūrų ir pakrančių krovininis vandens transportas,TRUE
evrk_H502000,H502000,Jūrų ir pakrančių krovininis vandens transportas,TRUE
evrk_H503000,H503000,Vidaus vandenų keleivinis transportas,TRUE
evrk_H503000,H503000,Vidaus vandenų keleivinis transportas,TRUE
evrk_H504000,H504000,Vidaus vandenų krovininis transportas,TRUE
evrk_H504000,H504000,Vidaus vandenų krovininis transportas,TRUE
evrk_H510000,H510000,Oro transportas,TRUE
evrk_H511000,H511000,Keleivinis oro transportas,TRUE
evrk_H511000,H511000,Keleivinis oro transportas,TRUE
evrk_H512000,H512000,Krovininis oro transportas ir kosminis transportas,TRUE
evrk_H512100,H512100,Krovininis oro transportas,TRUE
evrk_H512200,H512200,Kosminis transportas,TRUE
evrk_H520000,H520000,Sandėliavimas ir transportui būdingų paslaugų veikla,TRUE
evrk_H521000,H521000,Sandėliavimas ir saugojimas,TRUE
evrk_H521000,H521000,Sandėliavimas ir saugojimas,TRUE
evrk_H522000,H522000,Transportui būdingų paslaugų veikla,TRUE
evrk_H522100,H522100,Sausumos transportui būdingų paslaugų veikla,TRUE
evrk_H522110,H522110,Traukinių eismo organizavimas ir reguliavimas,TRUE
evrk_H522120,H522120,Automobilių stovėjimo aikštelių eksploatavimas,TRUE
evrk_H522130,H522130,"Techninių priemonių, reguliuojančių gatvių judėjimą, eksploatavimas",TRUE
evrk_H522140,H522140,"Gatvių, kelių, tiltų, tunelių eksploatavimas",TRUE
evrk_H522150,H522150,Sauskelių transporto stočių eksploatavimas,TRUE
evrk_H522160,H522160,Riedmenų techninė priežiūra ir smulkus remontas,TRUE
evrk_H522170,H522170,Geležinkelių eksploatavimas,TRUE
evrk_H522200,H522200,Vandens transportui būdingų paslaugų veikla,TRUE
evrk_H522300,H522300,Oro transportui būdingų paslaugų veikla,TRUE
evrk_H522400,H522400,Krovinių tvarkymas,TRUE
evrk_H522900,H522900,Kita transportui būdingų paslaugų veikla,TRUE
evrk_H522910,H522910,Muitinės tarpininkų veikla,TRUE
evrk_H522920,H522920,Krovinių gabenimo agentų ir ekspeditorių veikla,TRUE
evrk_H522930,H522930,Vežimo dokumentų ir kelionės lapų parengimas ir išdavimas,TRUE
evrk_H530000,H530000,Pašto ir pasiuntinių (kurjerių) veikla,TRUE
evrk_H531000,H531000,Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla,TRUE
evrk_H531000,H531000,Pašto pagal įpareigojimą teikti universaliąsias paslaugas atliekama veikla,TRUE
evrk_H532000,H532000,Kita pašto ir pasiuntinių (kurjerių) veikla,TRUE
evrk_H532000,H532000,Kita pašto ir pasiuntinių (kurjerių) veikla,TRUE
evrk_I550000,I550000,Apgyvendinimo veikla,TRUE
evrk_I551000,I551000,Viešbučių ir panašių laikinų buveinių veikla,TRUE
evrk_I551000,I551000,Viešbučių ir panašių laikinų buveinių veikla,TRUE
evrk_I552000,I552000,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,TRUE
evrk_I552000,I552000,Poilsiautojų ir kita trumpalaikio apgyvendinimo veikla,TRUE
evrk_I552010,I552010,Poilsio namų veikla,TRUE
evrk_I552020,I552020,Vaikų poilsio stovyklų veikla,TRUE
evrk_I553000,I553000,"Poilsinių transporto priemonių, priekabų aikštelių ir stovyklaviečių veikla",TRUE
evrk_I553000,I553000,"Poilsinių transporto priemonių, priekabų aikštelių ir stovyklaviečių veikla",TRUE
evrk_I559000,I559000,Kita apgyvendinimo veikla,TRUE
evrk_I559000,I559000,Kita apgyvendinimo veikla,TRUE
evrk_I560000,I560000,Maitinimo ir gėrimų teikimo veikla,TRUE
evrk_I561000,I561000,Restoranų ir pagaminto valgio teikimo veikla,TRUE
evrk_I561000,I561000,Restoranų ir pagaminto valgio teikimo veikla,TRUE
evrk_I562000,I562000,Pagaminto valgio tiekimas renginiams ir kitų maitinimo paslaugų veikla,TRUE
evrk_I562100,I562100,Pagaminto valgio tiekimas renginiams,TRUE
evrk_I562900,I562900,Kitų maitinimo paslaugų teikimas,TRUE
evrk_I563000,I563000,Gėrimų pardavimo vartoti vietoje veikla,TRUE
evrk_I563000,I563000,Gėrimų pardavimo vartoti vietoje veikla,TRUE
evrk_J580000,J580000,Leidybinė veikla,TRUE
evrk_J581000,J581000,"Knygų, periodinių leidinių leidyba ir kita leidybinė veikla",TRUE
evrk_J581100,J581100,Knygų leidyba,TRUE
evrk_J581200,J581200,"Žinynų, katalogų ir adresų sąrašų leidyba",TRUE
evrk_J581300,J581300,Laikraščių leidyba,TRUE
evrk_J581400,J581400,Žurnalų ir periodinių leidinių leidyba,TRUE
evrk_J581900,J581900,Kita leidyba,TRUE
evrk_J582000,J582000,Programinės įrangos leidyba,TRUE
evrk_J582100,J582100,Kompiuterinių žaidimų leidyba,TRUE
evrk_J582900,J582900,Kita programinės įrangos leidyba,TRUE
evrk_J590000,J590000,"Kino filmų, vaizdo filmų ir televizijos programų gamyba, garso įrašymo ir muzikos įrašų leidybos veikla",TRUE
evrk_J591000,J591000,"Kino filmų, vaizdo filmų ir televizijos programų rengėjų veikla",TRUE
evrk_J591100,J591100,"Kino filmų, vaizdo filmų ir televizijos programų gamyba",TRUE
evrk_J591200,J591200,"Pagamintų kino filmų, vaizdo filmų ir televizijos programų meninis apipavidalinimas",TRUE
evrk_J591300,J591300,"Kino filmų, vaizdo filmų ir televizijos programų platinimas",TRUE
evrk_J591400,J591400,Kino filmų rodymas,TRUE
evrk_J592000,J592000,Garso įrašymas ir muzikos įrašų leidyba,TRUE
evrk_J592000,J592000,Garso įrašymas ir muzikos įrašų leidyba,TRUE
evrk_J600000,J600000,Programų rengimas ir transliavimas,TRUE
evrk_J601000,J601000,Radijo programų transliavimas,TRUE
evrk_J601000,J601000,Radijo programų transliavimas,TRUE
evrk_J602000,J602000,Televizijos programų rengimas ir transliavimas,TRUE
evrk_J602000,J602000,Televizijos programų rengimas ir transliavimas,TRUE
evrk_J610000,J610000,Telekomunikacijos,TRUE
evrk_J611000,J611000,Laidinio ryšio paslaugų veikla,TRUE
evrk_J611000,J611000,Laidinio ryšio paslaugų veikla,TRUE
evrk_J612000,J612000,Belaidžio ryšio paslaugų veikla,TRUE
evrk_J612000,J612000,Belaidžio ryšio paslaugų veikla,TRUE
evrk_J613000,J613000,Palydovinio ryšio paslaugų veikla,TRUE
evrk_J613000,J613000,Palydovinio ryšio paslaugų veikla,TRUE
evrk_J619000,J619000,Kitų ryšių paslaugų veikla,TRUE
evrk_J619000,J619000,Kitų ryšių paslaugų veikla,TRUE
evrk_J620000,J620000,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",TRUE
evrk_J620000,J620000,"Kompiuterių programavimo, konsultacinė ir susijusi veikla",TRUE
evrk_J620100,J620100,Kompiuterių programavimo veikla,TRUE
evrk_J620200,J620200,Kompiuterių konsultacinė veikla,TRUE
evrk_J620300,J620300,Kompiuterinės įrangos tvarkyba,TRUE
evrk_J620900,J620900,Kita informacinių technologijų ir kompiuterių paslaugų veikla,TRUE
evrk_J630000,J630000,Informacinių paslaugų veikla,TRUE
evrk_J631000,J631000,"Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla; interneto vartų paslaugų veikla",TRUE
evrk_J631100,J631100,"Duomenų apdorojimo, interneto serverių paslaugų (prieglobos) ir susijusi veikla",TRUE
evrk_J631200,J631200,Interneto vartų paslaugų veikla,TRUE
evrk_J639000,J639000,Kita informacinių paslaugų veikla,TRUE
evrk_J639100,J639100,Naujienų agentūrų veikla,TRUE
evrk_J639900,J639900,"Kita, niekur kitur nepriskirta, informacinių paslaugų veikla",TRUE
evrk_K640000,K640000,"Finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",TRUE
evrk_K641000,K641000,Piniginis tarpininkavimas,TRUE
evrk_K641100,K641100,Centrinė bankininkystė,TRUE
evrk_K641900,K641900,Kitas piniginis tarpininkavimas,TRUE
evrk_K642000,K642000,Kontroliuojančiųjų bendrovių veikla,TRUE
evrk_K642000,K642000,Kontroliuojančiųjų bendrovių veikla,TRUE
evrk_K643000,K643000,"Trestų, fondų ir panašių finansinių institucijų veikla",TRUE
evrk_K643000,K643000,"Trestų, fondų ir panašių finansinių institucijų veikla",TRUE
evrk_K649000,K649000,"Kita finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",TRUE
evrk_K649100,K649100,Finansinė išperkamoji nuoma,TRUE
evrk_K649200,K649200,Kitas kredito teikimas,TRUE
evrk_K649900,K649900,"Kita, niekur kitur nepriskirta, finansinių paslaugų veikla, išskyrus draudimą ir pensijų lėšų kaupimą",TRUE
evrk_K650000,K650000,"Draudimo, perdraudimo ir pensijų lėšų kaupimo, išskyrus privalomąjį socialinį draudimą, veikla",TRUE
evrk_K651000,K651000,Draudimas,TRUE
evrk_K651100,K651100,Gyvybės draudimas,TRUE
evrk_K651200,K651200,Ne gyvybės draudimas,TRUE
evrk_K651210,K651210,Kelionių draudimas,TRUE
evrk_K652000,K652000,Perdraudimas,TRUE
evrk_K652000,K652000,Perdraudimas,TRUE
evrk_K653000,K653000,Pensijų lėšų kaupimas,TRUE
evrk_K653000,K653000,Pensijų lėšų kaupimas,TRUE
evrk_K660000,K660000,Pagalbinė finansinių paslaugų ir draudimo veikla,TRUE
evrk_K661000,K661000,"Pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",TRUE
evrk_K661100,K661100,Finansų rinkos valdymas,TRUE
evrk_K661200,K661200,Vertybinių popierių ir prekių sutarčių sudarymo tarpininkavimas,TRUE
evrk_K661900,K661900,"Kita pagalbinė finansinių paslaugų, išskyrus draudimą ir pensijų lėšų kaupimą, veikla",TRUE
evrk_K662000,K662000,Pagalbinė draudimo ir pensijų lėšų kaupimo veikla,TRUE
evrk_K662100,K662100,Rizikos ir žalos vertinimas,TRUE
evrk_K662200,K662200,Draudimo agentų ir brokerių veikla,TRUE
evrk_K662900,K662900,Kita pagalbinė draudimo ir pensijų lėšų kaupimo veikla,TRUE
evrk_K663000,K663000,Fondų valdymo veikla,TRUE
evrk_K663000,K663000,Fondų valdymo veikla,TRUE
evrk_L680000,L680000,Nekilnojamojo turto operacijos,TRUE
evrk_L681000,L681000,Nuosavo nekilnojamojo turto pirkimas ir pardavimas,TRUE
evrk_L681000,L681000,Nuosavo nekilnojamojo turto pirkimas ir pardavimas,TRUE
evrk_L682000,L682000,Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas,TRUE
evrk_L682000,L682000,Nuosavo arba nuomojamo nekilnojamojo turto nuoma ir eksploatavimas,TRUE
evrk_L683000,L683000,Nekilnojamojo turto operacijos už atlygį arba pagal sutartį,TRUE
evrk_L683100,L683100,Nekilnojamojo turto agentūrų veikla,TRUE
evrk_L683110,L683110,Nekilnojamojo turto vertinimas,TRUE
evrk_L683200,L683200,Nekilnojamojo turto tvarkyba už atlygį arba pagal sutartį,TRUE
evrk_M690000,M690000,Teisinė ir apskaitos veikla,TRUE
evrk_M691000,M691000,Teisinė veikla,TRUE
evrk_M691000,M691000,Teisinė veikla,TRUE
evrk_M691010,M691010,Konsultacijos ir juridinis atstovavimas civilinėse ir baudžiamosiose bylose,TRUE
evrk_M691020,M691020,Konsultacijos ir atstovavimas darbo ginčuose,TRUE
evrk_M691030,M691030,"Bendrieji patarimai ir konsultacijos, teisinių dokumentų rengimas",TRUE
evrk_M692000,M692000,"Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",TRUE
evrk_M692000,M692000,"Apskaitos, buhalterijos ir audito veikla; konsultacijos mokesčių klausimais",TRUE
evrk_M692010,M692010,Buhalterinė apskaita  ir audito atlikimas,TRUE
evrk_M692020,M692020,Finansinių ataskaitų rengimas,TRUE
evrk_M692030,M692030,Firmų ir kitų bendrovių komercinių operacijų apskaitos tvarkymas,TRUE
evrk_M692040,M692040,Mokesčių konsultacijos,TRUE
evrk_M700000,M700000,Pagrindinių buveinių veikla; konsultacinė valdymo veikla,TRUE
evrk_M701000,M701000,Pagrindinių buveinių veikla,TRUE
evrk_M701000,M701000,Pagrindinių buveinių veikla,TRUE
evrk_M702000,M702000,Konsultacinė valdymo veikla,TRUE
evrk_M702100,M702100,Viešųjų ryšių ir komunikacijos veikla,TRUE
evrk_M702200,M702200,Konsultacinė verslo ir kito valdymo veikla,TRUE
evrk_M710000,M710000,Architektūros ir inžinerijos veikla; techninis tikrinimas ir analizė,TRUE
evrk_M711000,M711000,Architektūros ir inžinerijos veikla bei su ja susijusios techninės konsultacijos,TRUE
evrk_M711100,M711100,Architektūros veikla,TRUE
evrk_M711200,M711200,Inžinerijos veikla ir su ja susijusios techninės konsultacijos,TRUE
evrk_M711210,M711210,Inžinerinė - technologinė veikla,TRUE
evrk_M711220,M711220,Projektiniai - konstruktoriniai darbai,TRUE
evrk_M711230,M711230,Gatvių eismo projektavimas,TRUE
evrk_M711240,M711240,Geodezinė veikla,TRUE
evrk_M711250,M711250,Geologinės paieškos ir žvalgyba,TRUE
evrk_M711260,M711260,Miškotvarka ir žemėtvarka,TRUE
evrk_M712000,M712000,Techninis tikrinimas ir analizė,TRUE
evrk_M712000,M712000,Techninis tikrinimas ir analizė,TRUE
evrk_M712010,M712010,"Aplinkos kontrolė, ekologinis monitoringas",TRUE
evrk_M712020,M712020,Medžiagų bandymai ir analizė,TRUE
evrk_M712030,M712030,Produkcijos kokybės bandymai ir analizė,TRUE
evrk_M712040,M712040,"Maisto produktų tyrimas pagal higienos reikalavimus, įskaitant veterinarinį, susijusį su maisto produktų gamyba, tyrimą ir tikrinimą",TRUE
evrk_M712050,M712050,Variklinių transporto priemonių saugaus eismo periodinis patikrinimas,TRUE
evrk_M712060,M712060,Matavimo priemonių patikra bei kalibravimas,TRUE
evrk_M712070,M712070,"Gaminių sertifikavimas, jų normatyvinių dokumentų reikalavimų kontrolė",TRUE
evrk_M720000,M720000,Moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M721000,M721000,Gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M721100,M721100,Biotechnologijos moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M721900,M721900,Kiti gamtos mokslų ir inžinerijos moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M721910,M721910,Agrarinių mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M721920,M721920,Gamtos mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M721930,M721930,Matematikos mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M721940,M721940,Medicinos mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M721950,M721950,Technikos mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M722000,M722000,Socialinių ir humanitarinių mokslų moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M722000,M722000,Socialinių ir humanitarinių mokslų moksliniai tyrimai ir taikomoji veikla,TRUE
evrk_M722010,M722010,Humanitarinių mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M722020,M722020,Socialinių mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M722030,M722030,Teologijos mokslų tiriamieji ir taikomieji darbai,TRUE
evrk_M730000,M730000,Reklama ir rinkos tyrimas,TRUE
evrk_M731000,M731000,Reklama,TRUE
evrk_M731100,M731100,Reklamos agentūrų veikla,TRUE
evrk_M731200,M731200,Atstovavimas žiniasklaidai,TRUE
evrk_M732000,M732000,Rinkos tyrimas ir viešosios nuomonės apklausa,TRUE
evrk_M732000,M732000,Rinkos tyrimas ir viešosios nuomonės apklausa,TRUE
evrk_M740000,M740000,"Kita profesinė, mokslinė ir techninė veikla",TRUE
evrk_M741000,M741000,Specializuota projektavimo veikla,TRUE
evrk_M741000,M741000,Specializuota projektavimo veikla,TRUE
evrk_M742000,M742000,Fotografavimo veikla,TRUE
evrk_M742000,M742000,Fotografavimo veikla,TRUE
evrk_M743000,M743000,Vertimo raštu ir žodžiu veikla,TRUE
evrk_M743000,M743000,Vertimo raštu ir žodžiu veikla,TRUE
evrk_M749000,M749000,"Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",TRUE
evrk_M749000,M749000,"Kita, niekur kitur nepriskirta, profesinė, mokslinė ir techninė veikla",TRUE
evrk_M750000,M750000,Veterinarinė veikla,TRUE
evrk_M750000,M750000,Veterinarinė veikla,TRUE
evrk_M750000,M750000,Veterinarinė veikla,TRUE
evrk_M750010,M750010,Gyvulių ir gyvūnų stacionarinis gydymas,TRUE
evrk_M750020,M750020,Gyvulių ir gyvūnų ambulatorinis gydymas,TRUE
evrk_M750030,M750030,Veterinarinė diagnostinė veikla,TRUE
evrk_M750040,M750040,Veterinarijos laboratorijų veikla,TRUE
evrk_N770000,N770000,Nuoma ir išperkamoji nuoma,TRUE
evrk_N771000,N771000,Variklinių transporto priemonių nuoma ir išperkamoji nuoma,TRUE
evrk_N771100,N771100,Automobilių ir lengvųjų variklinių transporto priemonių nuoma ir išperkamoji nuoma,TRUE
evrk_N771200,N771200,Sunkiasvorių variklinių transporto priemonių nuoma ir išperkamoji nuoma,TRUE
evrk_N771210,N771210,Krovininių automobilių nuoma,TRUE
evrk_N771220,N771220,Turistinių autobusų nuoma,TRUE
evrk_N772000,N772000,Asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,TRUE
evrk_N772100,N772100,Poilsio ir sporto reikmenų nuoma ir išperkamoji nuoma,TRUE
evrk_N772110,N772110,Pramoginių valčių nuoma,TRUE
evrk_N772120,N772120,Jojamųjų žirgų nuoma,TRUE
evrk_N772130,N772130,Dviračių nuoma,TRUE
evrk_N772140,N772140,Sporto įrangos nuoma,TRUE
evrk_N772150,N772150,Kitų turizmo priemonių nuoma,TRUE
evrk_N772200,N772200,Vaizdajuosčių ir kompaktinių diskų nuoma,TRUE
evrk_N772900,N772900,Kitų asmeninių ir namų ūkio prekių nuoma ir išperkamoji nuoma,TRUE
evrk_N772910,N772910,"Tekstilės dirbinių, drabužių ir avalynės nuoma",TRUE
evrk_N772920,N772920,Baldų ir kitų asmeniniam naudojimui skirtų daiktų nuoma,TRUE
evrk_N772930,N772930,"Muzikos instrumentų, teatro dekoracijų ir kostiumų nuoma",TRUE
evrk_N773000,N773000,"Kitų mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",TRUE
evrk_N773100,N773100,Žemės ūkio mašinų ir įrenginių nuoma ir išperkamoji nuoma,TRUE
evrk_N773200,N773200,Statybos ir inžinerinių statybos darbų mašinų ir įrenginių nuoma ir išperkamoji nuoma,TRUE
evrk_N773300,N773300,"Įstaigos mašinų ir įrangos, įskaitant kompiuterius, nuoma ir išperkamoji nuoma",TRUE
evrk_N773310,N773310,Kompiuterių nuoma,TRUE
evrk_N773320,N773320,"Kopijavimo, spausdinimo ir teksto apdorojimo mašinų nuoma",TRUE
evrk_N773330,N773330,Kasos aparatų nuoma,TRUE
evrk_N773400,N773400,Vandens transporto priemonių ir įrangos nuoma ir išperkamoji nuoma,TRUE
evrk_N773500,N773500,Oro transporto priemonių ir įrangos nuoma ir išperkamoji nuoma,TRUE
evrk_N773900,N773900,"Kitų, niekur kitur nepriskirtų, mašinų, įrangos ir materialiųjų vertybių nuoma ir išperkamoji nuoma",TRUE
evrk_N773910,N773910,Geležinkelio transporto priemonių nuoma,TRUE
evrk_N773920,N773920,Motociklų nuoma,TRUE
